book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,NonEnglish
8602,1296415,1296415,1685291,24,152002650,9780152002660.0,Ellen Stoll Walsh,1989.0,Mouse Paint,Mouse Paint,eng,4.15,12839,13155,439,169,495,2617,3825,6049,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8606,9677870,9677870,14565750,25,811879542,9780811879540.0,"Hervé Tullet, Christopher Franceschelli",2010.0,Un livre,Press Here,en-US,4.44,15315,15459,1481,182,386,1506,3684,9701,https://images.gr-assets.com/books/1327934372m/9677870.jpg,https://images.gr-assets.com/books/1327934372s/9677870.jpg,0
8619,10659536,10659536,15568720,10,61998168,9780061998160.0,Shel Silverstein,2011.0,Every Thing On It,Every Thing on It,,4.39,11547,11630,533,97,247,1433,3141,6712,https://images.gr-assets.com/books/1331416624m/10659536.jpg,https://images.gr-assets.com/books/1331416624s/10659536.jpg,0
8699,194870,194870,2286967,11,072324734X,9780723247340.0,Beatrix Potter,1982.0,The Complete Adventures of Peter Rabbit,The Complete Adventures of Peter Rabbit,eng,4.46,13271,13387,48,84,261,1563,2977,8502,https://images.gr-assets.com/books/1309201736m/194870.jpg,https://images.gr-assets.com/books/1309201736s/194870.jpg,0
8700,1275105,1275105,3260020,59,606300538,9780606300540.0,Charles M. Schulz,1965.0,A Charlie Brown Christmas,A Charlie Brown Christmas,,4.48,11639,13889,241,226,295,1401,2629,9338,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8753,816752,816752,164744,28,440409411,9780440409410.0,Elizabeth Winthrop,1985.0,"The Castle In The Attic (The Castle In The Attic, #1)","The Castle in the Attic (The Castle in the Attic, #1)",eng,3.96,14611,15194,598,205,688,3777,5326,5198,https://images.gr-assets.com/books/1178654581m/816752.jpg,https://images.gr-assets.com/books/1178654581s/816752.jpg,0
8771,760205,760205,575600,18,140547126,9780140547120.0,Mercer Mayer,1968.0,There's a Nightmare in My Closet (Pied Piper Book),There's a Nightmare in My Closet,,4.22,13413,13605,258,130,373,2441,4074,6587,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8774,132609,132609,783733,52,140504206,9780140504200.0,Eric Hill,1980.0,Where's Spot?,Where's Spot?,eng,4.05,13105,13753,329,235,818,3066,3603,6031,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8817,95144,95144,2223682,27,99417472,9780099417480.0,Maurice Sendak,1970.0,In the Night Kitchen,In the Night Kitchen,eng,4.06,13263,14187,692,384,879,2623,3894,6407,https://images.gr-assets.com/books/1327934189m/95144.jpg,https://images.gr-assets.com/books/1327934189s/95144.jpg,0
8856,25052,25052,1279228,23,64401510,9780064401520.0,"Betty MacDonald, Alexandra Boiger",1949.0,Mrs. Piggle-Wiggle's Magic,"Mrs. Piggle-Wiggle's Magic (Mrs. Piggle Wiggle, #2)",eng,4.17,11756,12382,235,263,468,2137,3591,5923,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8857,6328,6328,915031,55,142302260,9780142302260.0,"Roald Dahl, Quentin Blake",1982.0,Revolting Rhymes,Revolting Rhymes,,4.13,12674,13961,627,94,529,2742,4635,5961,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8870,119247,119247,1933284,29,142400580,9780142400590.0,"John D. Fitzgerald, Mercer Mayer",1967.0,The Great Brain,The Great Brain (Great Brain #1),eng,4.16,13422,13870,776,242,389,2297,4876,6066,https://images.gr-assets.com/books/1311781413m/119247.jpg,https://images.gr-assets.com/books/1311781413s/119247.jpg,0
8913,12065943,12065943,17033359,11,61953385,9780061953380.0,"Mac Barnett, Jon Klassen",2012.0,,Extra Yarn (E. B. White Read-Aloud Award. Picture Books),eng,4.07,12679,12711,1297,342,732,2174,3913,5550,https://images.gr-assets.com/books/1424982446m/12065943.jpg,https://images.gr-assets.com/books/1424982446s/12065943.jpg,0
8927,10508526,10508526,15414441,19,547548109,9780547548100.0,"Chris Van Allsburg, Lois Lowry, Kate DiCamillo, M.T. Anderson, Louis Sachar, Stephen King, Tabitha King, Jon Scieszka, Sherman Alexie, Gregory Maguire, Cory Doctorow, Jules Feiffer, Linda Sue Park, Walter Dean Myers, Lemony Snicket",2011.0,,The Chronicles of Harris Burdick: 14 Amazing Authors Tell the Tales,en-US,3.91,13207,13334,561,543,996,2969,3477,5349,https://images.gr-assets.com/books/1327949098m/10508526.jpg,https://images.gr-assets.com/books/1327949098s/10508526.jpg,0
8948,8879121,8879121,13754899,8,1596434465,9781596434460.0,Ben Hatke,2011.0,Zita the Spacegirl,"Zita the Spacegirl (Zita the Spacegirl, #1)",eng,4.04,10832,11044,941,307,615,2055,3433,4634,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8951,633270,633270,3266059,25,140376410,9780140376420.0,Nancy Farmer,1994.0,"The Ear, the Eye, and the Arm","The Ear, the Eye, and the Arm",,3.85,12389,13107,757,396,875,3068,4762,4006,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9045,846066,846066,194618,13,394873335,9780394873340.0,"Stan Berenstain, Jan Berenstain",1985.0,,The Berenstain Bears Forget Their Manners,en-US,4.15,12232,12328,105,163,509,2542,3180,5934,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9069,65070,65070,63141,21,439771242,9780439771240.0,Ann M. Martin,2002.0,A Corner of the Universe,A Corner of the Universe,eng,4.06,11914,12484,1105,167,537,2563,4324,4893,https://images.gr-assets.com/books/1400681323m/65070.jpg,https://images.gr-assets.com/books/1400681323s/65070.jpg,0
9071,473623,473623,310738,33,749732105,9780749732100.0,Enid Blyton,1946.0,The Folk of Faraway Tree,"The Folk of the Faraway Tree (The Faraway Tree, #3)",eng,4.32,11693,12578,169,158,293,1766,3478,6883,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9087,1258121,1258121,1246936,25,618750436,9780618750440.0,Jacqueline Davies,2007.0,The Lemonade War,"The Lemonade War (The Lemonade War, #1)",en-US,3.88,10293,11285,1220,236,665,2841,3998,3545,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9088,948526,948526,72403,54,067982412X,9780679824120.0,"Mary Pope Osborne, Salvatore Murdocca",1993.0,"The Knight at Dawn (Magic Tree House, #2)","The Knight at Dawn (Magic Tree House, #2)",eng,3.86,13606,14084,658,275,989,3968,3995,4857,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9124,900070,900070,2813766,22,394837363,9780394837370.0,"Stan Berenstain, Jan Berenstain",1978.0,,The Berenstain Bears Go to School,en-US,4.28,14043,14191,82,168,412,2509,3251,7851,https://images.gr-assets.com/books/1344369033m/900070.jpg,https://images.gr-assets.com/books/1344369033s/900070.jpg,0
9189,349129,349129,339403,21,439700418,9780439700410.0,Mordicai Gerstein,2003.0,The Man Who Walked Between the Towers,The Man Who Walked Between the Towers,en-GB,4.14,12022,12557,1234,192,472,2302,4021,5570,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9198,24761,24761,1219592,21,440208149,9780440208140.0,Madeleine L'Engle,1989.0,"An Acceptable Time (Time Quintet, #5)","An Acceptable Time (A Wrinkle in Time Quintet, #5)",eng,3.86,13596,15174,593,208,906,4110,5507,4443,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9200,2854962,2854962,2881096,19,439846692,9780439846690.0,Jenny Nimmo,2008.0,"Charlie Bone and the Shadow (The Children of the Red King, # 7)","Charlie Bone and the Shadow (The Children of the Red King, #7)",,4.02,13322,13669,272,206,618,3148,4478,5219,https://images.gr-assets.com/books/1328843031m/2854962.jpg,https://images.gr-assets.com/books/1328843031s/2854962.jpg,0
9209,22504701,22504701,41951492,11,803740166,9780803740170.0,Victoria Jamieson,2015.0,Roller Girl,Roller Girl,eng,4.27,18014,18787,2511,444,591,2116,5854,9782,https://images.gr-assets.com/books/1447914095m/22504701.jpg,https://images.gr-assets.com/books/1447914095s/22504701.jpg,0
9229,19156898,19156898,27112723,22,375870644,9780375870640.0,"Jennifer L. Holm, Tad Carpenter",2014.0,The Fourteenth Goldfish,The Fourteenth Goldfish,eng,3.87,9532,13096,2089,383,734,3117,4836,4026,https://images.gr-assets.com/books/1386092727m/19156898.jpg,https://images.gr-assets.com/books/1386092727s/19156898.jpg,0
9230,988170,988170,1952538,16,307021688,9780307021690.0,"Kathryn Jackson, Gustav Tenggren",1952.0,Tawny Scrawny Lion (Little Golden Book),Tawny Scrawny Lion,,4.16,12407,12632,99,138,496,2719,3138,6141,https://images.gr-assets.com/books/1395619387m/988170.jpg,https://images.gr-assets.com/books/1395619387s/988170.jpg,0
9308,11306,11306,1504838,18,20425651,9780020425660.0,Susan Cooper,1984.0,"The Dark Is Rising Sequence (The Dark Is Rising, #1-5)",The Dark Is Rising Sequence  (The Dark Is Rising #1-5),eng,4.29,11988,13225,642,169,386,1758,4102,6810,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9354,10803806,10803806,15717191,19,1419700278,9781419700280.0,Tom Angleberger,2011.0,Darth Paper Strikes Back,"Darth Paper Strikes Back (Origami Yoda, #2)",eng,4.12,10798,11099,847,322,467,1811,3461,5038,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9378,106124,106124,1851224,27,439706378,9780439706380.0,"Jeff Smith, Steve Hamaker",1997.0,"The Dragonslayer (Bone, #4)","The Dragonslayer (Bone, #4)",eng,4.33,11044,11356,416,78,270,1520,3450,6038,https://images.gr-assets.com/books/1497684403m/106124.jpg,https://images.gr-assets.com/books/1497684403s/106124.jpg,0
9381,20575434,20575434,39843440,20,312643004,9780312643000.0,Ann M. Martin,2014.0,,Rain Reign,eng,4.21,11872,12627,2290,234,328,1709,4697,5659,https://images.gr-assets.com/books/1396393170m/20575434.jpg,https://images.gr-assets.com/books/1396393170s/20575434.jpg,0
9383,200963,200963,1284559,11,937295809,9780937295810.0,"Susan S. Adler, Renée Graef, Nancy Niles",1986.0,"Meet Samantha: An American Girl (American Girls: Samantha, #1)","Meet Samantha: An American Girl (American Girls: Samantha, #1)",eng,3.95,15460,15997,266,336,921,4091,4510,6139,https://images.gr-assets.com/books/1424726132m/200963.jpg,https://images.gr-assets.com/books/1424726132s/200963.jpg,0
9490,1838166,1838166,3328784,30,375840907,9780375840910.0,Jeanne Birdsall,2008.0,The Penderwicks on Gardam Street,"The Penderwicks on Gardam Street (The Penderwicks, #2)",,4.23,13423,14067,1392,136,380,2050,5081,6420,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9509,820517,820517,218134,33,64408337,9780064408330.0,Jack Gantos,1998.0,Joey Pigza Swallowed the Key (Joey Pigza Books),"Joey Pigza Swallowed the Key (Joey Pigza, #1)",eng,3.74,12985,13420,864,613,1146,3380,4222,4059,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9532,179565,179565,21430714,316,140350411,9780140350420.0,"L. Frank Baum, David McKee",1904.0,"Marvelous Land of Oz, The","The Marvelous Land of Oz (Oz, #2)",eng,3.82,11402,14831,1098,128,845,4513,5381,3964,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9551,23566909,23566909,43165888,13,545448689,9780545448680.0,Brian Selznick,2015.0,,The Marvels,eng,3.93,13576,13789,2202,714,829,2535,4361,5350,https://images.gr-assets.com/books/1453389120m/23566909.jpg,https://images.gr-assets.com/books/1453389120s/23566909.jpg,0
9557,857418,857418,842871,28,694004928,9780694004930.0,"Ruth Krauss, Crockett Johnson",1945.0,The Carrot Seed,The Carrot Seed,,4.07,12420,12753,394,145,642,2874,3636,5456,https://images.gr-assets.com/books/1394411446m/857418.jpg,https://images.gr-assets.com/books/1394411446s/857418.jpg,0
9589,562763,562763,549907,9,1553379594,9781553379590.0,Mélanie Watt,2006.0,Scaredy Squirrel,Scaredy Squirrel (Scaredy Squirrel),eng,4.25,11638,12009,625,168,453,1849,3309,6230,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9608,404562,404562,393934,1,871297485,9780871297490.0,Cynthia J. McGean,1997.0,Henry & Ramona,Henry & Ramona,,4.14,11106,11106,3,125,277,2425,3384,4895,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9615,348489,348489,338774,15,395861624,9780395861620.0,"Jacqueline Briggs Martin, Mary Azarian",1998.0,Snowflake Bentley (Caldecott Medal Book),Snowflake Bentley,en-US,4.16,11362,11503,767,180,437,1992,3659,5235,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9661,25053,25053,1279206,20,64401499,9780064401490.0,"Betty MacDonald, Alexandra Boiger",1955.0,"Hello, Mrs. Piggle-Wiggle","Hello, Mrs. Piggle-Wiggle (Mrs. Piggle Wiggle, #4)",eng,4.24,13000,13313,188,170,391,2233,3807,6712,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9665,930612,930612,3061490,49,763612316,9780763612310.0,"Megan McDonald, Peter H. Reynolds",2000.0,Judy Moody,"Judy Moody (Judy Moody, # 1)",eng,3.92,11289,12349,743,330,812,3016,3542,4649,https://images.gr-assets.com/books/1320540601m/930612.jpg,https://images.gr-assets.com/books/1320540601s/930612.jpg,0
9698,7785,7785,2333951,16,7158513,9780007158520.0,Dr. Seuss,1978.0,I Can Read with My Eyes Shut!,I Can Read With My Eyes Shut!,en-GB,4.17,13821,14465,437,164,615,2894,3787,7005,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9702,128048,128048,871691,15,618250743,9780618250740.0,Jean Lee Latham,1955.0,"Carry On, Mr. Bowditch","Carry On, Mr. Bowditch",eng,4.11,11933,12308,789,263,504,2218,3970,5353,https://images.gr-assets.com/books/1480110382m/128048.jpg,https://images.gr-assets.com/books/1480110382s/128048.jpg,0
9724,153866,153866,207481,43,439998190,9780439998190.0,Dav Pilkey,2000.0,Captain Underpants and the Perilous Plot of Professor Poopypants (Captain Underpants),"Captain Underpants and the Perilous Plot of Professor Poopypants (Captain Underpants, #4)",en-GB,4.12,9566,10409,368,276,594,1890,2474,5175,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9744,854252,854252,1206964,9,64404781,9780064404780.0,"Roger Lea MacBride, David Gilleece",1993.0,Little House on Rocky Ridge,"Little House on Rocky Ridge (Little House: The Rocky Ridge Years, #1)",en-US,3.83,14135,14248,135,211,914,4243,4638,4242,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9767,608601,608601,1361097,18,140504419,9780140504420.0,"Donald Hall, Barbara Cooney",1979.0,Ox-Cart Man,Ox-Cart Man (Picture Puffin),eng,4.03,12019,12191,397,295,723,2555,3416,5202,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9773,325416,325416,518536,190,60776005,9780060776010.0,"Hugh Lofting, Michael Hague",1922.0,The Voyages of Doctor Dolittle,"The Voyages of Doctor Dolittle (Doctor Dolittle, #2)",,4.0,11534,12997,460,154,618,3134,4318,4773,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9796,201145,201145,2563528,25,64440508,9780064440510.0,"Else Holmelund Minarik, Maurice Sendak",1968.0,A Kiss for Little Bear,"A Kiss for Little Bear (An I Can Read Book) by Minarik, Else Holmelund [1984]",,4.31,11063,11604,126,87,284,1898,3053,6282,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9802,15766776,15766776,21471584,11,307977935,9780307977940.0,Liesl Shurtliff,2013.0,,Rump: The True Story of Rumpelstiltskin,eng,4.04,11376,12005,1559,229,534,2372,4273,4597,https://images.gr-assets.com/books/1343071412m/15766776.jpg,https://images.gr-assets.com/books/1343071412s/15766776.jpg,0
9849,36638,36638,856203,48,385327900,9780385327910.0,"Joan Aiken, Pat Marriott",1962.0,The Wolves of Willoughby Chase,"The Wolves of Willoughby Chase (The Wolves Chronicles, #1)",,4.08,13463,14743,947,193,581,2901,5305,5763,https://images.gr-assets.com/books/1441688212m/36638.jpg,https://images.gr-assets.com/books/1441688212s/36638.jpg,0
9853,690955,690955,682105,11,1596430699,9781596430690.0,Nick Bruel,2005.0,Bad Kitty,Bad Kitty,en-US,4.18,10884,11013,462,243,492,1884,2774,5620,https://images.gr-assets.com/books/1403422027m/690955.jpg,https://images.gr-assets.com/books/1403422027s/690955.jpg,0
9856,268955,268955,573137,53,679824243,9780679824240.0,"Mary Pope Osborne, Salvatore Murdocca",2013.0,,"Mummies in the Morning (Magic Tree House, #3)",eng,3.86,12551,13056,551,310,940,3588,3585,4633,https://images.gr-assets.com/books/1403192895m/268955.jpg,https://images.gr-assets.com/books/1403192895s/268955.jpg,0
9886,10473214,10473214,15378499,11,545310032,9780545310030.0,Wendy Mass,2011.0,,"13 Gifts (Willow Falls, #3)",eng,4.25,10160,11129,804,112,354,1622,3572,5469,https://images.gr-assets.com/books/1302009711m/10473214.jpg,https://images.gr-assets.com/books/1302009711s/10473214.jpg,0
